,zrun_comp,zrun_const,vrun_comp,vrun_const
665,7.83462,48.7164,0.5399703391469821,1.187275426205775
666,5.36916,10.83672,3.979406969809236,4.806545571598015
667,0.21322,0.21598,4.844355967692904,4.840053825568565
668,0.00012,0.00014,2.304671239802697,2.943737493638942
669,7.87338,27.12782,3.394905911021113,4.675338063018074
670,0.001,0.00088,152.4869573644152,119.32880723109317
671,0.00112,0.00084,166.17585950104666,129.0213050565826
672,6.6225,12.45864,5.670393850260442,6.532545938705289
673,0.0,2e-05,0.0,0.3027954361890239
674,2.0594,2.30438,2.2190490998282564,2.296738262700865
675,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0
677,2e-05,0.0,1.913341890015108,0.0
678,5.3708,12.49574,14.49901606301919,16.387457964690928
679,0.0042,0.00468,19.2977400964702,22.104242476321183
680,9.3339,74.92882,14.68072541080726,17.418656274381227
681,0.00748,0.0065,11.397453771318716,9.92236891662467
682,8e-05,0.0001,0.7572521017126937,0.6402596815978595
683,0.00016,0.00028,0.1045505252565757,0.3153227385966021
684,4.7162,10.95586,184.6932116856826,201.17944122597248
685,0.20118,0.21196,687.5665455782336,722.913053477451
686,0.14606,0.1467,21.74381509837827,21.9243871486654
687,0.02558,0.02638,1.0371487551679914,1.0505041530318586
688,0.0,0.0,0.0,0.0
689,3.02198,3.91502,97.10437000656276,101.28823671377036
690,0.00036,0.00026,9.430413533237818,5.868470454886591
691,0.83128,0.83156,1.3154727170955312,1.299759779690148
692,0.04584,0.0468,597.356053884191,588.9549553201966
693,0.45372,0.47812,493.3388341543605,508.7588179849247
694,0.01266,0.01318,97.16565311548943,105.33461028000131
695,0.0046,0.00484,3.5443204220849074,3.805393637397196
696,0.00096,0.00078,13.638534258496945,10.327312364768323
697,0.79964,0.87858,476.30811148767015,495.0738021535236
698,0.49996,0.52222,125.7368622534486,129.85422995946882
699,0.0393,0.04176,2.7944723024211733,3.004244596670925
700,0.0,0.0,0.0,0.0
701,7.91684,27.72904,2.8897702976581,4.0806560992238445
702,0.0,0.0,0.0,0.0
703,4e-05,4e-05,2.7510810095268687,3.7680661240844113
704,0.08588,0.08816,43.630243972692426,44.57426724637308
705,8.50504,62.90308,2.747804164600011,4.481940617250364
706,0.0,0.0,0.0,0.0
707,0.01326,0.01326,5.152457272494928,5.252384770407953
708,8e-05,2e-05,1.0447031077670108,0.186912898979908
709,2.60836,3.03202,7.291045252264091,7.523788420903729
710,3.31742,3.84298,11.609924435082476,11.907422275832037
711,0.04986,0.04852,11.645761739996653,11.417316724774752
712,7.59768,36.19374,5.557872300134591,7.602971214288097
713,8.58002,79.64218,1.321328121458467,2.6385359655103
714,10.17794,113.96532,5.418544864298362,7.521135758841186
715,0.0103,0.0107,507.0928210881882,525.3997434071632
716,9.1363,95.8111,0.6445907869219063,1.6200318707663053
717,0.05514,0.0543,3.554151519721665,3.4981711877727606
718,0.03158,0.0321,224.4897460393806,243.55368446589108
719,5.29404,7.54154,2.8359122920999345,3.1363009487981826
720,9.88268,116.27018,1.4355232279859735,2.822730936708079
721,1.18374,1.36918,544.0821090226267,565.9120179696685
722,0.04172,0.04342,809.2834378194824,867.3228401005271
723,0.0,0.0,0.0,0.0
724,6e-05,2e-05,2.1730001310473868,2.8217515378277453
725,2e-05,8e-05,0.0640318745249359,0.2738798050158493
726,0.82466,0.84554,1.0709552635902415,1.0904437892215322
727,7.96818,54.4355,2.3639785698109934,3.9559302911758247
728,0.0,4e-05,0.0,0.3064273403849727
729,0.7371,0.80834,297.46708125988965,311.0100131691346
730,9.27842,100.85224,0.5952849204611061,1.5590514230913082
731,0.0,0.0,0.0,0.0
732,3.27986,5.0406,48.595542207979534,50.50966024689075
733,0.0,0.0,0.0,0.0
734,2.74104,3.7966,78.51545518775528,82.02007997535215
735,0.95944,1.00384,15.951109060075002,16.10800796581618
736,8.35992,53.74146,34.23364198170799,38.2209639178369
737,0.0,2e-05,0.0,0.3458019515246229
738,3.39212,5.42502,201.1162558342237,214.8603009798636
739,0.02996,0.03222,10.75428860857106,11.39854826664245
740,0.00344,0.0036,434.54635396291,443.14460559545415
741,0.53632,0.53802,17.770424663416193,17.860962803725215
742,7.67524,40.65428,51.229671766417695,56.47046490604441
743,0.05322,0.05424,0.5309249456563883,0.5433411277849133
744,0.62098,0.63196,1.1401149272803972,1.1500720166689515
745,0.0042,0.00458,0.3344352583773783,0.3820343229825728
746,0.1683,0.17394,70.33274795583208,71.48062455534671
747,6.57878,23.46104,81.06106266202731,88.5949130515206
748,0.00538,0.00588,0.5503662209691191,0.5867917481515974
749,0.00022,0.00016,1.309203457339846,1.1529125728695722
750,7.78666,32.73062,18.91177756252762,21.82026414762344
751,8.11632,78.76112,1.0320393323731625,2.220775304396784
752,0.0,0.0,0.0,0.0
753,7.54492,37.30314,0.5596563437206815,1.111910394724289
754,1.25776,1.3887,165.7608174397849,170.45696335210525
755,2e-05,0.0,0.5951465915037399,0.0
756,3.84774,5.47824,1.8782069772783485,2.090884603985299
757,5.69742,14.79312,78.10806645682075,83.98714665302262
758,0.00056,0.00048,38.67735192709343,33.13429748321012
759,9.78278,113.2849,1.4991608383469115,2.8893825837790583
760,0.0,0.0,0.0,0.0
761,2.01854,2.5502,284.0981308498518,300.61071173698974
762,0.0267,0.02754,1.5874255397439971,1.6670439947945055
763,0.85904,0.90618,69.32523507271465,70.48108193215273
764,0.00308,0.00346,1.056082088430651,1.2099312072271375
765,0.0,0.0,0.0,0.0
766,2.3532,2.50546,5.6592952557584,5.704518669432487
767,6.51566,21.8483,73.94199559693634,80.47536191193049
768,0.01744,0.01624,498.6089875140577,458.11787948403946
769,0.0013,0.001,0.3179350188204612,0.2572854611888262
770,9.91954,102.18714,10.388164496282874,12.85620482550524
771,4e-05,0.0,7.165488045160525,0.0
772,8.62696,57.9543,27.540804947951603,31.15634071246949
773,9.26942,69.75656,13.043439097846337,15.671918729985366
774,5.81318,14.81902,30.294000548814857,33.210422439815545
775,0.0061,0.00632,27.56928537677281,27.41857812356336
776,7.4169,37.73896,4.207534995419269,6.120491245121894
777,0.00076,0.00046,22.029104279728987,15.058144240968046
778,0.0,0.0,0.0,0.0
779,0.0537,0.05616,2.2467954568496107,2.3338225732538347
780,0.01236,0.01294,25.966056947723875,26.80455334392892
781,0.01118,0.01196,269.19847898932426,290.11436775154885
782,1.21322,1.27936,9.001373453777331,9.135493726982942
783,0.89308,1.01472,616.6399195050178,655.1715833964219
784,0.00218,0.00196,111.90911433685476,109.21471921873942
785,0.0,0.0,0.0,0.0
786,2e-05,2e-05,0.0883698429217924,0.0749068126070734
787,0.0,0.0,0.0,0.0
788,7.82752,81.52336,0.8059926378307919,1.884900333103936
789,2.60656,3.68584,265.4463507821701,280.39929085773633
790,10.06902,117.31248,2.444228366710241,4.11251581235395
791,0.27148,0.27632,9.528460896028658,9.80085111913466
792,6e-05,0.00014,3.628380477408311,17.555501374996066
793,8.47802,80.19978,1.1916102278133462,2.448166412663828
794,0.0,0.0,0.0,0.0
795,0.00034,0.00044,30.17476397659008,33.96818388133267
796,9.5969,107.90062,1.3210028457695917,2.658212105182743
797,8.81678,71.14742,1.4955754566672226,2.79860041284713
798,8.0413,45.60242,4.603617743031884,6.603695091226842
799,0.00348,0.00352,0.7632291886664082,0.7955242803577413
800,8.25486,77.7662,0.3094618773707152,1.0107057322081203
801,1.91786,2.06274,49.53648346456445,50.27935149548431
802,0.4813,0.49398,2.740965976946729,2.7406715239713155
803,7.51822,29.60384,18.95179433655981,21.786654161396683
804,0.00012,0.00012,2.4811072694606127,3.596481201120227
805,1.02244,1.18144,485.4820927379941,517.8572553113626
806,0.0264,0.02576,244.8191818405846,241.82824245403327
807,0.00252,0.0024,2.320588456520555,2.2003437393533885
808,3.097,4.37842,58.01693351283172,60.61335023650803
809,0.2645,0.28634,838.1135163619584,878.0913501710302
810,4.83014,7.5161,19.21495480716769,20.469148049083664
811,0.24902,0.2612,642.764240264164,666.8040271716486
812,0.0817,0.08334,496.3511342217139,507.7590780287884
813,0.00348,0.00396,96.72054921686612,111.4028825986693
814,0.00196,0.00196,2.7715540598673054,2.8456485683897843
815,6.51444,12.13694,2.652604504699891,3.204667694348407
816,0.00016,0.00034,33.46637241216885,68.0604121935316
817,8.19654,76.08104,0.3076671215863376,0.9932914450741628
818,0.04514,0.04532,185.60891080579043,181.0071226607848
819,8e-05,0.0,12.707710726460984,0.0
820,3.88918,6.59324,26.924916527643624,28.77540049707778
821,0.04008,0.04022,790.3269499656426,805.158914757912
822,0.6111,0.64864,234.4187533088508,242.18792676819163
823,8e-05,0.00012,6.514548616313804,19.192457775641163
824,8.17028,54.7948,0.5695487881985115,1.2749016874832233
825,0.86964,0.8824,1.175890615990318,1.192639660428469
826,5.64206,13.38038,7.517966419727143,8.973852982620784
827,7.90642,51.55938,0.4847331826996836,1.120682348240141
828,4e-05,0.0,2.623139828215069,0.0
829,0.10748,0.113,873.5163974262803,913.1354198126836
830,7.39046,24.80348,4.189323432280902,5.659385741986979
831,0.00554,0.00588,108.35888786263573,111.66105147616234
832,5.21652,7.62304,2.665147554526454,2.967221991105604
833,0.04216,0.04292,147.9991257491064,146.55261340710564
834,0.04222,0.0439,304.3399163557617,326.40329971753874
835,7.98216,42.63004,5.086700708706515,7.151002537224548
836,0.52856,0.57874,651.7726685746417,688.3060471858244
837,1.0084,1.17374,677.8419528091661,719.919867461527
838,8.81664,87.63524,1.41931083684292,2.8018532501409803
839,0.15864,0.16514,880.8877772041044,921.3527704604976
840,8.57846,86.2572,0.4057207568453738,1.205158624188277
841,0.00312,0.0033,486.7981239420756,513.2500085228263
842,7.04862,24.06308,23.4859133656315,26.546057972226688
843,3.85256,6.21376,46.01827477159419,48.73491743390014
844,0.00876,0.00896,309.7717883591283,338.491029781532
845,0.0073,0.008,175.64132317791172,185.1118317228787
846,0.73836,0.8217,741.2849285848009,776.6928130887381
847,3.6688,5.79388,127.16811181511504,134.69120846793626
848,2.8494,3.1908,10.980129321674422,11.187674426378315
849,8.23834,88.9392,0.576871422699118,1.5275258852757918
850,9.77714,101.45358,2.3073874042842872,3.936822828303802
851,0.0,4e-05,0.0,0.1500739995840566
852,0.00492,0.00508,9.69499064290328,10.13813447075384
853,10.15028,106.41014,2.397261598742579,3.996336236424943
854,0.1809,0.18326,3.249431268550688,3.3412825229016763
