,tdwells,true_pdf,approx_pdf
48,0.005833816743206634,58.50677026658567,61.974604418665024
49,0.0059553545920234385,56.28963451109461,59.693060377697755
50,0.006076892440840243,54.156532637235856,57.487920347780054
51,0.006198430289657048,52.10427863276857,55.357222679415806
52,0.006319968138473853,50.12980732961556,53.29900091622203
53,0.006441505987290657,48.23016982482796,51.31129080145493
54,0.006563043836107462,46.4025290657822,49.39213638504952
55,0.006684581684924268,44.64415560946966,47.53959533090231
56,0.006806119533741072,42.95242353432577,45.751743512662074
57,0.006927657382557877,41.324806517802244,44.026678976279456
58,0.007049195231374682,39.758874047783834,42.36252533879749
59,0.007170733080191487,38.252287791648705,40.75743468516837
60,0.007292270929008291,36.80279809449018,39.209590018111875
61,0.007413808777825097,35.408240617824426,37.717207310063316
62,0.007535346626641902,34.06653309758277,36.278537200987884
63,0.007656884475458706,32.7756722323398,34.89186638117423
64,0.007778422324275511,31.53373068504879,33.555518693985746
65,0.007899960173092316,30.338854201396014,32.26785598987653
66,0.00802149802190912,29.18925883709745,31.027278759713717
67,0.008143035870725925,28.083228287857395,29.832226572540105
68,0.00826457371954273,27.019111328447377,28.68117834031634
69,0.008386111568359535,25.995319336674772,27.572652429865368
70,0.00850764941717634,25.010323923506686,26.50520664016978
71,0.008629187265993146,24.062654647031444,25.477438061317873
72,0.00875072511480995,23.150896811817137,24.487982829731344
73,0.008872262963626755,22.27368935870542,23.535515792815783
74,0.00899380081244356,21.42972282489323,22.618750094835832
75,0.009115338661260365,20.617737392524262,21.736436694612195
76,0.00923687651007717,19.836521001037532,20.887363824554793
77,0.009358414358893974,19.084907539455507,20.070356399570848
78,0.009479952207710779,18.361775099650806,19.28427538350846
79,0.009601490056527584,17.666044305381924,18.52801712000389
80,0.009723027905344388,16.996676693625545,17.800512633886992
81,0.009844565754161193,16.352673167660736,17.100726908654103
82,0.009966103602977998,15.73307250037293,16.42765814493651
83,0.010087641451794803,15.136949902420923,15.780337004366508
84,0.010209179300611609,14.563415636219094,15.157825842768949
85,0.010330717149428414,14.011613689631766,14.559217936176884
86,0.010452254998245218,13.480720496918382,13.983636702782583
87,0.010573792847062023,12.969943706686884,13.43023492358477
88,0.010695330695878828,12.478521001331892,12.898193964176336
89,0.010816868544695633,12.005718954960866,12.386722999830614
90,0.010938406393512437,11.55083194078011,11.895058245785766
91,0.011059944242329242,11.113181075711363,11.422462194392926
92,0.011181482091146047,10.69211320655383,10.968222860583122
93,0.011303019939962852,10.28699993561474,10.531653036916838
94,0.011424557788779656,9.897236680081466,10.112089559308483
