,x_dwell_2free1um,y_dwell_2free1um,x_detach_2free1um,y_detach_2free1um,x_detach_2free100um,y_detach_2free100um,x_dwell_4free1um,y_dwell_4free1um,x_detach_4free1um,y_detach_4free1um,x_detach_4free100um,y_detach_4free100um
87,2.2695652173913046,0.10204562586113453,0.9610200668896322,0.8988065098846336,0.9610200668896322,0.5526990604590204,2.2695652173913046,0.09512840592663546,0.9610200668896322,0.24450217790043455,0.9610200668896322,0.317570449044933
88,2.2956521739130435,0.09948935210815665,0.972123745819398,0.8346865242979683,0.972123745819398,0.5354827365814878,2.2956521739130435,0.09205339550779842,0.972123745819398,0.23545521168728678,0.972123745819398,0.30565228850578663
89,2.321739130434783,0.09706410893032442,0.9832274247491639,0.772638029072197,0.9832274247491639,0.5185692826365996,2.321739130434783,0.08896106170025,0.9832274247491639,0.22702931507822885,0.9832274247491639,0.29431607139142124
90,2.347826086956522,0.09479197651589558,0.9943311036789297,0.7129060488699754,0.9943311036789297,0.501953322357975,2.347826086956522,0.08589108639965976,0.9943311036789297,0.21918577557264182,0.9943311036789297,0.2835328458991269
91,2.373913043478261,0.09268940018498537,1.0054347826086958,0.6556922454853648,1.0054347826086958,0.4856295690889582,2.373913043478261,0.08288671162339782,1.0054347826086958,0.21188605819295628,1.0054347826086958,0.2732745187963922
92,2.4000000000000004,0.09076346074683353,1.0165384615384616,0.6011558309874477,1.0165384615384616,0.4695928550349195,2.4000000000000004,0.07998960619750257,1.0165384615384616,0.20509198418053148,1.0165384615384616,0.2635138519415529
93,2.4260869565217393,0.08900900558920864,1.0276421404682274,0.5494152557382894,1.0276421404682274,0.45383818071102766,2.4260869565217393,0.07723633238653074,1.0276421404682274,0.19876597338871416,1.0276421404682274,0.254224473152455
94,2.4521739130434783,0.08740740491014602,1.0387458193979935,0.5005505271191124,1.0387458193979935,0.4383607806634173,2.4521739130434783,0.07465675193471139,1.0387458193979935,0.19287133476245552,1.0387458193979935,0.24538089819583297
95,2.4782608695652177,0.08592740341048684,1.0498494983277593,0.45460600910262644,1.0498494983277593,0.4231562013282842,2.4782608695652177,0.07227402826498842,1.0498494983277593,0.18737258698599518,1.0498494983277593,0.23695856040315674
96,2.5043478260869567,0.08452813516771131,1.0609531772575251,0.4115935569781264,1.0609531772575251,0.40822038668314986,2.5043478260869567,0.07010541269035621,1.0609531772575251,0.1822357899908491,1.0609531772575251,0.22893384432487257
