,forces,zruns_2free100um,tdwells_2free100um,vruns_2free100um,kfpps_2free100um,kfpms_2free100um,zruns_4free100um,tdwells_4free100um,vruns_4free100um,kfpps_4free100um,kfpms_4free100um
26,1.379591836734694,0.010724424091647445,0.005999615589498585,0.9526062214857776,131.41775882326,166.84901434314918,0.07366649597487947,0.006289489074337661,3.3432006663437686,2482.212473794652,0.5351249487849628
27,1.4326530612244899,0.00846725610832306,0.006146422471601401,0.7652968457518363,102.92297979880863,208.86555070756447,0.07328755584337107,0.006290545563645729,3.3333584422758786,2451.2499601766585,0.8446732105062895
28,1.4857142857142858,0.006559950472947879,0.006288288304741224,0.6019373347822906,79.82076216794474,258.91380650306604,0.07261889766388695,0.006292778872175772,3.3160396140780617,2397.333940684809,1.3204274070328275
29,1.5387755102040819,0.004977108812377838,0.006423205950054318,0.46256966455947546,61.30233672929576,317.83465155680597,0.07165418429764726,0.006296030620671338,3.290536587573679,2321.040032375056,2.043400532925724
30,1.5918367346938778,0.00368554078913483,0.00655004634501318,0.34613421068111444,46.62451312455207,386.3877948610113,0.0703900295337708,0.006300052470194533,3.2559470973020668,2223.665260125445,3.12914117791127
31,1.6448979591836737,0.0026479717285691766,0.006668559033153018,0.25074750399183077,35.119807289753574,465.20683746667964,0.06882625043296046,0.0063044657927899435,3.211134828036253,2107.2120351931453,4.739678238168647
32,1.6979591836734695,0.0018262145977669547,0.006779226122462182,0.17400503781507273,26.201167330462884,554.7527719993279,0.06696584625608028,0.006308723671411094,3.1546953618973768,1974.3296771365199,7.098149965500717
33,1.7510204081632654,0.0011835895502489884,0.006883027568438152,0.1132643288980558,19.362238659327378,655.2684900055325,0.06481446889754645,0.006312094101408294,3.0849437589916944,1828.2138151634786,10.505999084494361
34,1.8040816326530613,0.0006865510539081528,0.00698118339587026,0.06587795674482919,14.174178948314614,766.737142836122,0.06237907462893539,0.006313699688695823,2.999950987289502,1672.4679253107868,15.362186917246001
35,1.8571428571428572,0.0003056032300593997,0.007074924706935232,0.0293625316898908,10.2800134801603,888.8472849113203,0.05966544478175458,0.0063126677262304665,2.897664627820514,1510.9352233161244,22.183290594390826
36,1.9102040816326533,1.564601936868829e-05,0.00716532242030595,0.0015034777084975423,7.387433949430645,1020.9675811998478,0.056674469633086644,0.006308452390300304,2.7761418077650166,1347.51261723738,31.622619194783066
37,1.9632653061224492,-0.00020408915889745993,0.007253181480643326,-0.019595191432179134,5.260812159707351,1162.133476852509,0.05339770990888371,0.006301362342469774,2.633881389299184,1185.9608936743143,44.485680851013484
38,2.016326530612245,-0.00037036843448958964,0.007338994105436989,-0.03550262090300993,3.713046396582365,1311.0476237970222,0.04981394743291714,0.00629323472934416,2.470165821292168,1029.7263146108232,61.73856908699075
39,2.069387755102041,-0.0004964302329014303,0.007422938921589762,-0.047480515785382454,2.5977010431619365,1466.0950779297775,0.04589000207105435,0.006288048308601973,2.285258496262024,881.7880664223405,84.50527914010604
40,2.122448979591837,-0.0005925172699452337,0.007504911533516475,-0.05651826342696138,1.8017531960875457,1625.3733822461018,0.04158994169622551,0.006292151142343585,2.080344977725101,744.543512673215,114.04981437032038
41,2.175510204081633,-0.0006664055057325278,0.007584573702403564,-0.06337472661304547,1.2391327716791674,1786.736710033925,0.03689491366430399,0.006313829631083854,1.8572934924822828,619.7392303139421,151.7394000166977
42,2.2285714285714286,-0.0007238929535897145,0.007661411059418796,-0.06862055002976608,0.8451395740233711,1947.8523375010222,0.03182974532857417,0.006362205586811113,1.618497384944039,508.45088842853846,198.98633808587473
43,2.2816326530612248,-0.0007692287827195216,0.0077347920763206676,-0.07267725860707096,0.571743110005521,2106.266922844789,0.02648453035675616,0.006445741679709062,1.3670201105110567,411.1098680767395,257.1680584346568
44,2.3346938775510204,-0.000805475497947064,0.007804023426556721,-0.07585125647706616,0.3837170113887457,2259.4794532579645,0.0210166915030413,0.0065707210748951654,1.1069735582018234,327.569873153256,327.527637294543
45,2.3877551020408165,-0.0008348050245745809,0.00786839877830207,-0.07836208875734675,0.25552652664464376,2405.0173293030657,0.01562720036493206,0.006739930697587192,0.8437912007503557,257.2032961196188,411.06017698662043
46,2.4408163265306126,-0.0008587342692604656,0.007927239503078134,-0.08036511000705608,0.16887063716825337,2540.511912240949,0.010519551973684966,0.0069516582660321645,0.5840661374753058,199.01520376846048,508.39351939080376
47,2.4938775510204083,-0.0008783080879570253,0.007979926834634977,-0.08196913398772689,0.1107757627578731,2663.7699658869305,0.005859614867596998,0.007199194833887823,0.33489220285957033,151.76262404022378,619.6742539410817
48,2.5469387755102044,-0.000894238336937613,0.008025925745021438,-0.08324982837927433,0.07214190654229938,2772.8377602337855,0.0017514906316582239,0.007471201196446307,0.10293568244121111,114.06817201761706,744.4713387756015
49,2.6,-0.00090700741312952,0.008064801278405337,-0.08425965275119061,0.046651200147687547,2866.0551310876926,-0.0017663096372639163,0.007753229273059667,-0.10643770787136358,84.51954095137219,881.7094704513855
