,MyoV Time (s),MyoV Disp (um),MyoXI Time (s),MyoXI Disp (um)
870,,,1.4054093662843856,0.0
871,,,1.4054093662843856,0.036
872,,,1.4072859238044595,0.036
873,,,1.4077292410612907,0.036
874,,,1.4084711748405931,0.036
875,,,1.4084711748405931,0.072
876,,,1.4098603811410753,0.072
877,,,1.4111294798596132,0.072
878,,,1.411682000329809,0.0
879,,,1.4155970296504643,0.0
880,,,1.425552502036294,0.0
881,,,1.4261080068093088,0.0
882,,,1.4266628196917557,0.0
883,,,1.4269650919911134,0.0
884,,,1.4269650919911134,0.036
885,,,1.4289134793369884,0.036
886,,,1.4293371690570273,0.036
887,,,1.4293924847313724,0.036
888,,,1.4293924847313724,0.072
889,,,1.429587286713745,0.072
890,,,1.4301185367446427,0.072
891,,,1.4301735470374934,0.072
892,,,1.4301735470374934,0.108
893,,,1.4304876854820394,0.108
894,,,1.430503729558919,0.108
895,,,1.430566730246242,0.108
896,,,1.430566730246242,0.144
897,,,1.4317071182427652,0.144
898,,,1.4320393550043606,0.0
899,,,1.432189124079902,0.0
900,,,1.4334140853876471,0.0
901,,,1.4386666522134481,0.0
902,,,1.4400732397282683,0.0
903,,,1.4401368751682115,0.0
904,,,1.4401368751682115,0.036
905,,,1.4402723709778202,0.036
906,,,1.4412456073299156,0.036
907,,,1.4412680277876673,0.036
908,,,1.4412680277876673,0.072
909,,,1.4436677009786925,0.072
910,,,1.4437108406699393,0.072
911,,,1.4437199751200227,0.072
912,,,1.4437199751200227,0.108
913,,,1.443737398213,0.108
914,,,1.4441940533697784,0.108
915,,,1.4442057678783096,0.108
916,,,1.4442057678783096,0.144
917,,,1.44785019101466,0.144
918,,,1.456448528804514,0.144
919,,,1.4612817586112756,0.144
920,,,1.4617123252417583,0.144
921,,,1.4617932500942166,0.144
922,,,1.4617932500942166,0.18
923,,,1.4673848514707215,0.18
924,,,1.4681930870355133,0.0
925,,,1.4728611730788126,0.0
926,,,1.473085575857156,0.0
927,,,1.473135746909036,0.0
928,,,1.473135746909036,0.036
929,,,1.4761749067101446,0.036
930,,,1.4761912157820705,0.0
931,,,1.4782399080236415,0.0
932,,,1.4790822663921093,0.0
933,,,1.4791119534405004,0.0
934,,,1.4823526982044273,0.0
935,,,1.4860674956846518,0.0
936,,,1.4922506019555604,0.0
937,,,1.4938547647377733,0.0
938,,,1.4967056244746315,0.0
939,,,1.499935557549322,0.0
940,,,1.5001876815830792,0.0
941,,,1.5001876815830792,0.036
942,,,1.500471858633266,0.036
943,,,1.5007618627705996,0.036
944,,,1.5008800213380118,0.036
945,,,1.5008800213380118,0.072
946,,,1.5016492896287188,0.072
947,,,1.502095556385684,0.0
948,,,1.5132710532835434,0.0
949,,,1.5165694466787647,0.0
950,,,1.5167038447485366,0.0
951,,,1.517787530108456,0.0
952,,,1.5190457534884212,0.0
953,,,1.51992738440802,0.0
954,,,1.51992738440802,0.036
955,,,1.5208323260117078,0.036
956,,,1.5215803546388225,0.0
957,,,1.5294131169230925,0.0
958,,,1.5304386285185911,0.0
959,,,1.5350446700095697,0.0
960,,,1.5356716205273537,0.0
961,,,1.5360127739986327,0.0
962,,,1.5360127739986327,0.036
963,,,1.5366730138676532,0.036
964,,,1.5386247335810586,0.036
965,,,1.5392303669429017,0.036
966,,,1.5392303669429017,0.072
967,,,1.5467756172109715,0.072
968,,,1.5505476017857918,0.0
969,,,1.5540109280251526,0.0
970,,,1.5549494328510933,0.0
971,,,1.5550199905617346,0.0
972,,,1.5550199905617346,0.036
973,,,1.566331605902323,0.036
974,,,1.5665374437611943,0.036
975,,,1.5668096205774527,0.0
976,,,1.5705828066133032,0.0
977,,,1.5711730828240915,0.0
978,,,1.5713546376680343,0.0
979,,,1.5713546376680343,0.036
980,,,1.579605492499236,0.036
981,,,1.5825932064383155,0.0
982,,,1.5883530708073073,0.0
983,,,1.5892553226933073,0.0
984,,,1.5896037729833727,0.0
985,,,1.5896037729833727,0.036
986,,,1.5908615586541588,0.036
987,,,1.5909447724140398,0.036
988,,,1.5911609825688329,0.036
989,,,1.5911609825688329,0.072
990,,,1.5927380227685903,0.072
991,,,1.5935641171947923,0.072
992,,,1.5938727663621064,0.072
993,,,1.5943481360033767,0.072
994,,,1.5944477305916722,0.0
995,,,1.5967927549917365,0.0
996,,,1.598213800289387,0.0
997,,,1.5985339754885706,0.0
998,,,1.5985339754885706,0.036
999,,,1.6046149070383384,0.036
1000,,,1.6051005759832568,0.0
1001,,,1.6228715924486545,0.0
1002,,,1.6235488854140057,0.0
1003,,,1.6236867388837775,0.0
1004,,,1.6236867388837775,0.036
1005,,,1.6279552657017478,0.036
1006,,,1.6292114241867663,0.0
1007,,,1.641149888067333,0.0
1008,,,1.6426863958087479,0.0
1009,,,1.6434561804836134,0.0
1010,,,1.6449778783543385,0.0
1011,,,1.6457777537812293,0.0
1012,,,1.6459722757377113,0.0
1013,,,1.6459722757377113,0.036
1014,,,1.6510051852330543,0.036
1015,,,1.6510626879053918,0.036
1016,,,1.6511890052461213,0.036
1017,,,1.6511890052461213,0.072
1018,,,1.6521878260111782,0.072
1019,,,1.6532930494294247,0.072
1020,,,1.6538656038804165,0.072
1021,,,1.6538656038804165,0.108
1022,,,1.657371722947926,0.108
1023,,,1.65739382527918,0.0
1024,,,1.6574548370343019,0.0
1025,,,1.6607608006128531,0.0
1026,,,1.6698237517478924,0.0
1027,,,1.6701326228623836,0.0
1028,,,1.6712752545211513,0.0
1029,,,1.6712752545211513,0.036
1030,,,1.6773966510745195,0.036
1031,,,1.6807755619433253,0.0
1032,,,1.6832641237141095,0.0
1033,,,1.6837456636012478,0.0
1034,,,1.6837605649745315,0.0
1035,,,1.6837605649745315,0.036
1036,,,1.6865515615027986,0.036
1037,,,1.6870860662468266,0.036
1038,,,1.6871463588765439,0.036
1039,,,1.6871463588765439,0.072
1040,,,1.6897019269693105,0.072
1041,,,1.6899404956181767,0.0
1042,,,1.6961280381920334,0.0
1043,,,1.6965284589623808,0.0
1044,,,1.6971902947250355,0.0
1045,,,1.6971902947250355,0.036
1046,,,1.6996603106642914,0.036
1047,,,1.7009517985706024,0.036
1048,,,1.7013240213994143,0.036
1049,,,1.7013240213994143,0.072
1050,,,1.7119300598436906,0.072
1051,,,1.7122373886116966,0.072
1052,,,1.7125083229772189,0.072
1053,,,1.7125083229772189,0.108
1054,,,1.714165537346262,0.108
1055,,,1.714990615639711,0.0
1056,,,1.7154445947373054,0.0
1057,,,1.7156537512900831,0.0
1058,,,1.7156813543464233,0.0
1059,,,1.7156813543464233,0.036
1060,,,1.720769949473035,0.036
1061,,,1.722498266359561,0.036
1062,,,1.7226453662318617,0.036
1063,,,1.7226453662318617,0.072
1064,,,1.725715992780155,0.072
1065,,,1.7267758648626677,0.072
1066,,,1.727119787712179,0.072
1067,,,1.727119787712179,0.108
1068,,,1.727444040375432,0.108
1069,,,1.7280764194361504,0.0
1070,,,1.7285558633294231,0.0
1071,,,1.7294036510217259,0.0
1072,,,1.7296178792350174,0.0
1073,,,1.7296178792350174,0.036
1074,,,1.7305235535689887,0.036
1075,,,1.7312598302379465,0.0
1076,,,1.7313273066709511,0.0
1077,,,1.734993972939793,0.0
1078,,,1.73539504116125,0.0
1079,,,1.7418672232688825,0.0
1080,,,1.7419008358000854,0.0
1081,,,1.7422405606311129,0.0
1082,,,1.7422405606311129,0.036
1083,,,1.7520655819692292,0.036
1084,,,1.7530479015773759,0.036
1085,,,1.7531373302943818,0.036
1086,,,1.7531373302943818,0.072
1087,,,1.7551604785390973,0.072
1088,,,1.7555324819835318,0.072
1089,,,1.7556067978809038,0.072
1090,,,1.7556067978809038,0.108
1091,,,1.757934986924119,0.108
1092,,,1.7594844628100477,0.0
1093,,,1.759619716213229,0.0
1094,,,1.7608766837539944,0.0
1095,,,1.764337212319492,0.0
1096,,,1.7672826385790001,0.0
1097,,,1.7673057583086296,0.0
1098,,,1.7679936959481006,0.0
1099,,,1.7680935078681612,0.0
1100,,,1.769582968176997,0.0
1101,,,1.7701659386613047,0.0
1102,,,1.7716919507624462,0.0
1103,,,1.7866326059368225,0.0
1104,,,1.7877728860699724,0.0
1105,,,1.7879522168145057,0.0
1106,,,1.7879522168145057,0.036
1107,,,1.790814144245446,0.036
1108,,,1.7935764990868739,0.036
1109,,,1.7950011055033288,0.036
1110,,,1.7951440387903466,0.0
1111,,,1.798894966459474,0.0
1112,,,1.8030243985766186,0.0
1113,,,1.807285053937922,0.0
1114,,,1.8093761261001378,0.0
1115,,,1.8235400003372488,0.0
1116,,,1.8235993314875723,0.0
1117,,,1.8236938460577674,0.0
1118,,,1.8236938460577674,0.036
1119,,,1.8297365147038933,0.036
1120,,,1.8300203368440284,0.036
1121,,,1.8308236836692098,0.036
1122,,,1.8308236836692098,0.072
1123,,,1.8386415934303342,0.072
1124,,,1.8394491968813727,0.0
1125,,,1.8431561208842018,0.0
1126,,,1.844309069098938,0.0
1127,,,1.8446706704240645,0.0
1128,,,1.8446706704240645,0.036
1129,,,1.8527339383285275,0.036
1130,,,1.8528340678441788,0.0
1131,,,1.8589853863875652,0.0
1132,,,1.8592436507311385,0.0
1133,,,1.8626410978108519,0.0
1134,,,1.8629470806552968,0.0
1135,,,1.8633053252795824,0.0
1136,,,1.8633053252795824,0.036
1137,,,1.8762562334624535,0.036
1138,,,1.8780055524446562,0.036
1139,,,1.878074192249474,0.036
1140,,,1.8782508470705617,0.0
1141,,,1.8825724244549127,0.0
1142,,,1.8839814320901835,0.0
1143,,,1.8840572294261042,0.0
1144,,,1.8840572294261042,0.036
1145,,,1.8932502750418445,0.036
1146,,,1.8953306289238983,0.036
1147,,,1.8972260299479666,0.036
1148,,,1.8972260299479666,0.072
1149,,,1.8979330426206582,0.072
1150,,,1.8983210037599614,0.072
1151,,,1.898405827966747,0.072
1152,,,1.898405827966747,0.108
1153,,,1.9029703137483382,0.108
1154,,,1.9043261947386627,0.108
1155,,,1.9044016745054853,0.108
1156,,,1.9044016745054853,0.144
1157,,,1.9133623803071673,0.144
1158,,,1.9135984526459007,0.0
1159,,,1.916863135826639,0.0
1160,,,1.9169389514311552,0.0
1161,,,1.9171875259293918,0.0
1162,,,1.9171875259293918,0.036
1163,,,1.918106492240221,0.036
1164,,,1.9219417569782395,0.036
1165,,,1.9220921066528982,0.036
1166,,,1.922341373204424,0.036
1167,,,1.9231709510129606,0.036
1168,,,1.9231709510129606,0.072
1169,,,1.9253638450558315,0.072
1170,,,1.9282212814878354,0.072
1171,,,1.9284932606668042,0.072
1172,,,1.9284932606668042,0.108
1173,,,1.9301880337625645,0.108
1174,,,1.9360368047962035,0.108
1175,,,1.936691056744002,0.108
1176,,,1.936691056744002,0.144
1177,,,1.9429689412903963,0.144
1178,,,1.9437334367567738,0.144
1179,,,1.9445052095215205,0.144
1180,,,1.9445052095215205,0.18
1181,,,1.9509636878270866,0.18
1182,,,1.9566658388047697,0.18
1183,,,1.9613271171600521,0.18
1184,,,1.9631059200582817,0.18
1185,,,1.963219716737039,0.18
1186,,,1.963219716737039,0.216
1187,,,1.9638170761527904,0.216
1188,,,1.9639253472743041,0.0
1189,,,1.9701941455621172,0.0
1190,,,1.9707755409372938,0.0
1191,,,1.9708304725310102,0.0
1192,,,1.9708304725310102,0.036
1193,,,1.9735352176104461,0.036
1194,,,1.9744036729126657,0.036
1195,,,1.9747973372581038,0.036
1196,,,1.9747973372581038,0.072
1197,,,1.9774051884483663,0.072
1198,,,1.9783012963944513,0.072
1199,,,1.9786710224594684,0.072
1200,,,1.9786710224594684,0.108
1201,,,1.9810699686076587,0.108
1202,,,1.9810837073882857,0.0
1203,,,1.9826648622373915,0.0
1204,,,1.9832129922673358,0.0
1205,,,1.983348740200129,0.0
1206,,,1.983348740200129,0.036
1207,,,1.9883549296873104,0.036
1208,,,1.9890679516020606,0.036
1209,,,1.9892047709276666,0.036
1210,,,1.9892047709276666,0.072
1211,,,1.9905482540460566,0.072
1212,,,1.990551775763616,0.072
1213,,,1.9923331054747697,0.072
1214,,,1.993548976691268,0.072
1215,,,1.9943366982219848,0.072
1216,,,1.9943366982219848,0.108
1217,,,1.9977172479948022,0.108
1218,,,1.9986445846261267,0.108
1219,,,1.9990973492299178,0.108
1220,,,1.9990973492299178,0.144
1221,,,2.0005000187736437,0.144
1222,,,2.00381678086777,0.0
1223,,,2.0085256536254628,0.0
1224,,,2.009570851932719,0.0
1225,,,2.01134153967151,0.0
1226,,,2.0130539746811733,0.0
1227,,,2.0151728831358993,0.0
1228,,,2.0167889251915083,0.0
1229,,,2.0248134940205498,0.0
1230,,,2.0252846560338638,0.0
1231,,,2.02529914028555,0.0
1232,,,2.02529914028555,0.036
1233,,,2.0308673400708566,0.036
1234,,,2.0338363061952434,0.0
1235,,,2.0357218207659153,0.0
1236,,,2.0400635000795324,0.0
1237,,,2.045505879653878,0.0
1238,,,2.047071334544971,0.0
1239,,,2.0472693055045843,0.0
1240,,,2.0472693055045843,0.036
1241,,,2.0529299726922074,0.036
1242,,,2.0543784472405155,0.036
1243,,,2.0544292145542533,0.036
1244,,,2.0544292145542533,0.072
1245,,,2.057490093558866,0.072
1246,,,2.0582704294636445,0.0
1247,,,2.06432961766122,0.0
1248,,,2.064879458536285,0.0
1249,,,2.06558174567905,0.0
1250,,,2.06558174567905,0.036
1251,,,2.0746250602649026,0.036
1252,,,2.075038028544765,0.036
1253,,,2.0751897059318276,0.036
1254,,,2.0751897059318276,0.072
1255,,,2.0802094121274566,0.072
1256,,,2.0804638384724248,0.072
1257,,,2.081155957795425,0.072
1258,,,2.081155957795425,0.108
1259,,,2.0838374536755913,0.108
1260,,,2.084386649276131,0.108
1261,,,2.0855055727100877,0.108
1262,,,2.0855055727100877,0.144
1263,,,2.0863948043276137,0.144
1264,,,2.087125006865354,0.144
1265,,,2.0875855483886623,0.144
1266,,,2.0875855483886623,0.18
1267,,,2.08762034016877,0.18
1268,,,2.0893064326060626,0.18
1269,,,2.0896112972752503,0.18
1270,,,2.0896112972752503,0.216
1271,,,2.0916807965045843,0.216
1272,,,2.1012159863590485,0.0
1273,,,2.101952532623284,0.0
1274,,,2.102009338131821,0.0
1275,,,2.115290244178458,0.0
1276,,,2.1209879161584633,0.0
1277,,,2.129634222387902,0.0
1278,,,2.131366914428793,0.0
1279,,,2.131757484098446,0.0
1280,,,2.131757484098446,0.036
1281,,,2.131836055850351,0.036
1282,,,2.1324824590207188,0.036
1283,,,2.132604237091633,0.036
1284,,,2.132604237091633,0.072
1285,,,2.1331086008530677,0.072
1286,,,2.1338690119635553,0.072
1287,,,2.136375317181222,0.072
1288,,,2.1366175032477868,0.072
1289,,,2.1366701752520667,0.072
1290,,,2.1366701752520667,0.108
1291,,,2.1494947608569133,0.108
1292,,,2.151864172323571,0.0
1293,,,2.1530578361775925,0.0
1294,,,2.154574574509785,0.0
1295,,,2.1545968303994156,0.0
1296,,,2.1545968303994156,0.036
1297,,,2.1571917362144424,0.036
1298,,,2.1574633899258275,0.036
1299,,,2.1579629362349158,0.036
1300,,,2.1579629362349158,0.072
1301,,,2.160791373313244,0.072
1302,,,2.1610141633550066,0.072
1303,,,2.1622011913483705,0.072
1304,,,2.1622011913483705,0.108
1305,,,2.165127348493855,0.108
1306,,,2.1654209658151755,0.108
1307,,,2.1660624402728628,0.108
1308,,,2.1660624402728628,0.144
1309,,,2.1662766707042804,0.144
1310,,,2.167712271301629,0.144
1311,,,2.1681810372943344,0.144
1312,,,2.1681810372943344,0.18
1313,,,2.1689484922038433,0.18
1314,,,2.1698641019388676,0.18
1315,,,2.1699663504524116,0.18
1316,,,2.1699663504524116,0.216
1317,,,2.1723594907871506,0.216
1318,,,2.1754563260558486,0.216
1319,,,2.1790005982954552,0.216
1320,,,2.182974279901832,0.216
1321,,,2.186228761567752,0.216
1322,,,2.1872259787768025,0.0
1323,,,2.193416409074346,0.0
1324,,,2.193616050735799,0.0
1325,,,2.193973295506619,0.0
1326,,,2.2017009611302703,0.0
1327,,,2.201719048823569,0.0
1328,,,2.2017985299616436,0.0
1329,,,2.2017985299616436,0.036
1330,,,2.202809276063852,0.036
1331,,,2.203393149176585,0.036
1332,,,2.2036892340460517,0.0
1333,,,2.2043072286753853,0.0
1334,,,2.2054611514370857,0.0
1335,,,2.2056272005513184,0.0
1336,,,2.2056272005513184,0.036
1337,,,2.2065960624955787,0.036
1338,,,2.209523503527966,0.036
1339,,,2.2104562585976426,0.036
1340,,,2.211292676415872,0.036
1341,,,2.2116804656474747,0.036
1342,,,2.2116804656474747,0.072
1343,,,2.214299122469318,0.072
1344,,,2.2144858582023614,0.072
1345,,,2.2145649986641063,0.072
1346,,,2.2145649986641063,0.108
1347,,,2.21741850410731,0.108
1348,,,2.217494554638882,0.0
1349,,,2.221137180560828,0.0
1350,,,2.221749597512212,0.0
1351,,,2.222713294468112,0.0
1352,,,2.222713294468112,0.036
1353,,,2.2232528748759153,0.036
1354,,,2.223439912083415,0.036
1355,,,2.2264258251882234,0.036
1356,,,2.2264258251882234,0.072
1357,,,2.232537673385365,0.072
1358,,,2.2327284715296516,0.072
1359,,,2.232775326077433,0.072
1360,,,2.232775326077433,0.108
1361,,,2.2403430865919107,0.108
1362,,,2.241290908161406,0.108
1363,,,2.2416635791432276,0.108
1364,,,2.2416635791432276,0.144
1365,,,2.2457377812895443,0.144
1366,,,2.2479195979788704,0.144
1367,,,2.2487638837119492,0.144
1368,,,2.2489872264453004,0.144
1369,,,2.2490398414094566,0.144
1370,,,2.2490398414094566,0.18
1371,,,2.25297029736399,0.18
1372,,,2.253772252595513,0.18
1373,,,2.253960190928896,0.18
1374,,,2.253960190928896,0.216
1375,,,2.254436087581275,0.216
1376,,,2.2551408650099836,0.216
1377,,,2.2747727115213037,0.216
1378,,,2.2804241361371504,0.216
1379,,,2.2810353741725313,0.216
1380,,,2.281286663522555,0.216
1381,,,2.282221322889858,0.216
1382,,,2.282221322889858,0.252
1383,,,2.284529359504824,0.252
1384,,,2.2850156971344626,0.252
1385,,,2.2855510265709595,0.252
1386,,,2.2855510265709595,0.288
1387,,,2.2865099472000834,0.288
1388,,,2.2883413461184405,0.288
1389,,,2.2889975262189433,0.288
1390,,,2.2889975262189433,0.324
1391,,,2.2903973927023875,0.324
1392,,,2.292694628906376,0.324
1393,,,2.2931474412918904,0.324
1394,,,2.2931474412918904,0.36
1395,,,2.293501876742,0.36
1396,,,2.2935687772710365,0.36
1397,,,2.300924621514217,0.36
1398,,,2.300938540090409,0.36
1399,,,2.300976185078631,0.36
1400,,,2.300976185078631,0.396
1401,,,2.306894374671871,0.396
1402,,,2.3080588511825733,0.396
1403,,,2.3084515729629667,0.396
1404,,,2.3084515729629667,0.432
1405,,,2.308677394663298,0.432
1406,,,2.310353461363973,0.432
1407,,,2.310599289837108,0.432
1408,,,2.310599289837108,0.468
1409,,,2.3125565892524955,0.468
1410,,,2.3125639292689355,0.468
1411,,,2.312567247660364,0.468
1412,,,2.312567247660364,0.504
1413,,,2.31728254207711,0.504
1414,,,2.318786239770783,0.504
1415,,,2.3189512106471133,0.504
1416,,,2.3189512106471133,0.54
1417,,,2.32888501869233,0.54
1418,,,2.3290555600456804,0.54
1419,,,2.3291398607278575,0.54
1420,,,2.3291398607278575,0.576
1421,,,2.3333795610491608,0.576
1422,,,2.336286452782491,0.576
1423,,,2.3376588921417136,0.576
1424,,,2.3376588921417136,0.612
1425,,,2.3383450874640017,0.612
1426,,,2.340591469238144,0.612
1427,,,2.341043913756434,0.612
1428,,,2.341043913756434,0.648
1429,,,2.3506525927911808,0.648
1430,,,2.350688817885497,0.648
1431,,,2.3518814558242385,0.648
1432,,,2.3519398171642356,0.0
1433,,,2.3537543770974922,0.0
1434,,,2.354520960268741,0.0
1435,,,2.35489458042887,0.0
1436,,,2.35489458042887,0.036
1437,,,2.3564105631697894,0.036
1438,,,2.357344014830338,0.0
1439,,,2.3581834273150895,0.0
1440,,,2.3584480686929465,0.0
1441,,,2.3587121716566104,0.0
1442,,,2.3587121716566104,0.036
1443,,,2.37858690706861,0.036
1444,,,2.378864029005473,0.0
1445,,,2.3817110549811416,0.0
1446,,,2.3819871375091006,0.0
1447,,,2.3862892005160505,0.0
1448,,,2.3863533013246245,0.0
1449,,,2.386421792683211,0.0
1450,,,2.386421792683211,0.036
1451,,,2.3872341943414783,0.036
1452,,,2.3905659151686356,0.0
1453,,,2.3980873224780668,0.0
1454,,,2.398431794898756,0.0
1455,,,2.398553170062365,0.0
1456,,,2.4009844214340186,0.0
1457,,,2.4011947040266852,0.0
1458,,,2.4011947040266852,0.036
1459,,,2.4061285473909964,0.036
1460,,,2.4068002527052466,0.0
1461,,,2.4076641109426147,0.0
1462,,,2.407756389747763,0.0
1463,,,2.40863409772074,0.0
1464,,,2.40863409772074,0.036
1465,,,2.4086881115994876,0.036
1466,,,2.4090331604596864,0.036
1467,,,2.4091626247537556,0.036
1468,,,2.4091626247537556,0.072
1469,,,2.4116500392316693,0.072
1470,,,2.4126073152300824,0.072
1471,,,2.413135875575297,0.072
1472,,,2.413135875575297,0.108
1473,,,2.4190182503204687,0.108
1474,,,2.4202190860049404,0.108
1475,,,2.4203933427020354,0.108
1476,,,2.4203933427020354,0.144
1477,,,2.420469887344434,0.144
1478,,,2.4221722535991157,0.144
1479,,,2.423486506823216,0.144
1480,,,2.423486506823216,0.18
1481,,,2.424564342657921,0.18
1482,,,2.426202611127356,0.0
1483,,,2.426971289026018,0.0
1484,,,2.429564062569363,0.0
1485,,,2.438850634862596,0.0
1486,,,2.439200057757204,0.0
1487,,,2.440214993973991,0.0
1488,,,2.440214993973991,0.036
1489,,,2.44617192804282,0.036
1490,,,2.4488659358134752,0.036
1491,,,2.449395444136015,0.036
1492,,,2.449395444136015,0.072
1493,,,2.4525670270490076,0.072
1494,,,2.4528039708986684,0.0
1495,,,2.454460508883142,0.0
1496,,,2.454469454563468,0.0
1497,,,2.4546993765900433,0.0
1498,,,2.4546993765900433,0.036
1499,,,2.457780331674166,0.036
1500,,,2.4594266556161726,0.036
1501,,,2.459883620565935,0.036
1502,,,2.4633631295605367,0.0
1503,,,2.4663155378149098,0.0
1504,,,2.466384664619878,0.0
1505,,,2.466551022989367,0.0
1506,,,2.466551022989367,0.036
1507,,,2.4674017067686167,0.036
1508,,,2.467493194674577,0.036
1509,,,2.468527221609855,0.036
1510,,,2.468527221609855,0.072
1511,,,2.473189327873812,0.072
1512,,,2.473746713785377,0.072
1513,,,2.473848261464501,0.072
1514,,,2.473848261464501,0.108
1515,,,2.4749676408290435,0.108
1516,,,2.4788033584472613,0.108
1517,,,2.480847988257774,0.108
1518,,,2.4811894118844817,0.108
1519,,,2.481320600976562,0.108
1520,,,2.4814255701198205,0.108
1521,,,2.482264170131635,0.108
1522,,,2.482264170131635,0.144
1523,,,2.4880249954944107,0.144
1524,,,2.4883170738813982,0.144
1525,,,2.489093202662761,0.144
1526,,,2.489093202662761,0.18
1527,,,2.491342374154489,0.18
1528,,,2.495987340598453,0.18
1529,,,2.496426637580732,0.18
1530,,,2.498840161893674,0.0
1531,,,2.5011725469816293,0.0
1532,,,2.502600380478925,0.0
1533,,,2.503092592859187,0.0
1534,,,2.503092592859187,0.036
1535,,,2.503398638574576,0.036
1536,,,2.5057638998062695,0.036
1537,,,2.505766052101026,0.036
1538,,,2.505766052101026,0.072
1539,,,2.512651138393644,0.072
1540,,,2.513970232549929,0.072
1541,,,2.5140734751721885,0.072
1542,,,2.5140734751721885,0.108
1543,,,2.520005880862084,0.108
1544,,,2.5201262024341142,0.108
1545,,,2.520139002695781,0.108
1546,,,2.520139002695781,0.144
1547,,,2.521462053406357,0.144
1548,,,2.5217048935115374,0.144
1549,,,2.5220615934908173,0.144
1550,,,2.5220615934908173,0.18
1551,,,2.5221316564065495,0.18
1552,,,2.522896261831403,0.18
1553,,,2.523153480304816,0.18
1554,,,2.523153480304816,0.216
1555,,,2.5245634891536666,0.216
1556,,,2.5266794007152056,0.216
1557,,,2.5285930848918,0.216
1558,,,2.5322350252592942,0.216
1559,,,2.5335202938150507,0.216
1560,,,2.54029724526658,0.0
1561,,,2.5475287821461974,0.0
1562,,,2.547882807748297,0.0
1563,,,2.549097088844685,0.0
1564,,,2.549097088844685,0.036
1565,,,2.54984959834455,0.036
1566,,,2.550042677482174,0.036
1567,,,2.5502963298797843,0.036
1568,,,2.5502963298797843,0.072
1569,,,2.555254187358531,0.072
1570,,,2.5553058314109665,0.072
1571,,,2.5558468592611705,0.072
1572,,,2.5558468592611705,0.108
1573,,,2.5585831716441207,0.108
1574,,,2.561217799902937,0.0
1575,,,2.5636976850685373,0.0
1576,,,2.5644787510317277,0.0
1577,,,2.5646223036661224,0.0
1578,,,2.5646223036661224,0.036
1579,,,2.5722987604662135,0.036
1580,,,2.57510495475839,0.0
1581,,,2.5805959135108223,0.0
1582,,,2.5821934241193167,0.0
1583,,,2.5824940365454774,0.0
1584,,,2.5824940365454774,0.036
1585,,,2.582843335450149,0.036
1586,,,2.5833539319855463,0.036
1587,,,2.5836030515343955,0.036
1588,,,2.5836030515343955,0.072
1589,,,2.5879247540113495,0.072
1590,,,2.5886715635112454,0.072
1591,,,2.5890116465751634,0.072
1592,,,2.5890116465751634,0.108
1593,,,2.5965304873464463,0.108
1594,,,2.6082512109236307,0.0
1595,,,2.609549899165203,0.0
1596,,,2.6104185728275118,0.0
1597,,,2.6118930730460805,0.0
1598,,,2.6118930730460805,0.036
1599,,,2.613704100842157,0.036
1600,,,2.614772519314003,0.036
1601,,,2.614841611509351,0.036
1602,,,2.614841611509351,0.072
1603,,,2.6182935482858154,0.072
1604,,,2.6187323046665822,0.072
1605,,,2.619017222751329,0.072
1606,,,2.619017222751329,0.108
1607,,,2.6234652794259548,0.108
1608,,,2.6239260916791887,0.0
1609,,,2.629578904985835,0.0
1610,,,2.630217132564508,0.0
1611,,,2.63038004154222,0.0
1612,,,2.63038004154222,0.036
1613,,,2.639398824461682,0.036
1614,,,2.640104490355788,0.036
1615,,,2.64107307993343,0.036
1616,,,2.64107307993343,0.072
1617,,,2.648548066723513,0.072
1618,,,2.6544190895058337,0.072
1619,,,2.6659066335437336,0.072
1620,,,2.667278912805945,0.072
1621,,,2.667602078580747,0.072
1622,,,2.669727619637386,0.0
1623,,,2.6712868188331003,0.0
1624,,,2.6713167501973833,0.0
1625,,,2.6713543233065,0.0
1626,,,2.6713543233065,0.036
1627,,,2.6718679349101544,0.036
1628,,,2.67292153281124,0.0
1629,,,2.6735377554398427,0.0
1630,,,2.6737114285666754,0.0
1631,,,2.6741031164904205,0.0
1632,,,2.6741031164904205,0.036
1633,,,2.676931984800837,0.036
1634,,,2.677106967410789,0.036
1635,,,2.677180395556081,0.036
1636,,,2.677180395556081,0.072
1637,,,2.681539431103343,0.072
1638,,,2.683173206262338,0.072
1639,,,2.683636963449719,0.072
1640,,,2.683636963449719,0.108
1641,,,2.6868013495729057,0.108
1642,,,2.687166769662288,0.0
1643,,,2.6884809118267414,0.0
1644,,,2.688484452476408,0.0
1645,,,2.693223842093677,0.0
1646,,,2.693255538511532,0.0
1647,,,2.6934414382093648,0.0
1648,,,2.6934414382093648,0.036
1649,,,2.7017436753028017,0.036
1650,,,2.7021934184585996,0.036
1651,,,2.7024312545743276,0.036
1652,,,2.7024312545743276,0.072
1653,,,2.710447951260382,0.072
1654,,,2.7106928182299237,0.0
1655,,,2.7131324012775773,0.0
1656,,,2.714204033470341,0.0
1657,,,2.7143499076842277,0.0
1658,,,2.7143499076842277,0.036
1659,,,2.7147918756807643,0.036
1660,,,2.7151738980511686,0.036
1661,,,2.7152862368188506,0.036
1662,,,2.7152862368188506,0.072
1663,,,2.7171937921437648,0.072
1664,,,2.725825411210315,0.072
1665,,,2.7400200490595514,0.072
1666,,,2.7454020624388304,0.072
